년월,광역지자체명,기초지자체명,광역지자체 방문자 수,기초지자체 방문자 수
2025-06,서울특별시,강서구,4170480,392222
2025-06,서울특별시,관악구,4170480,84379
2025-06,서울특별시,광진구,4170480,118404
2025-06,서울특별시,구로구,4170480,113544
2025-06,서울특별시,금천구,4170480,59614
2025-06,서울특별시,노원구,4170480,36546
2025-06,서울특별시,도봉구,4170480,20331
2025-06,서울특별시,동대문구,4170480,120151
2025-06,서울특별시,동작구,4170480,90858
2025-06,서울특별시,마포구,4170480,894797
2025-06,서울특별시,서대문구,4170480,284390
2025-06,서울특별시,서초구,4170480,385835
2025-06,서울특별시,성동구,4170480,349140
2025-06,서울특별시,성북구,4170480,83706
2025-06,서울특별시,송파구,4170480,271330
2025-06,서울특별시,양천구,4170480,48011
2025-06,서울특별시,영등포구,4170480,357667
2025-06,서울특별시,용산구,4170480,784084
2025-06,서울특별시,은평구,4170480,62581
2025-06,서울특별시,종로구,4170480,967765
2025-06,서울특별시,중구,4170480,1909719
2025-06,서울특별시,중랑구,4170480,29931
2025-06,세종특별자치시,세종특별자치시,35605,35605
2025-06,울산광역시,남구,298481,103050
2025-06,울산광역시,동구,298481,95162
2025-06,울산광역시,북구,298481,153475
2025-06,울산광역시,울주군,298481,77082
2025-06,울산광역시,중구,298481,13640
2025-06,인천광역시,강화군,2147523,21873
2025-06,인천광역시,계양구,2147523,51355
2025-06,인천광역시,남동구,2147523,79554
2025-06,인천광역시,동구,2147523,12268
2025-06,인천광역시,미추홀구,2147523,44834
2025-06,인천광역시,부평구,2147523,71914
2025-06,인천광역시,서구,2147523,107532
2025-06,인천광역시,연수구,2147523,163102
2025-06,인천광역시,옹진군,2147523,195008
2025-06,인천광역시,중구,2147523,1738786
2025-06,전라남도,강진군,715249,3537
2025-06,전라남도,고흥군,715249,22401
2025-06,전라남도,곡성군,715249,4496
2025-06,전라남도,광양시,715249,119796
2025-06,전라남도,구례군,715249,2306
2025-06,전라남도,나주시,715249,17889
2025-06,전라남도,담양군,715249,6222
2025-06,전라남도,목포시,715249,58817
2025-06,전라남도,무안군,715249,20072
2025-06,전라남도,보성군,715249,8717
2025-06,전라남도,순천시,715249,15660
2025-06,전라남도,신안군,715249,189082
2025-06,전라남도,여수시,715249,228349
2025-06,전라남도,영광군,715249,16647
2025-06,전라남도,영암군,715249,25145
2025-06,전라남도,완도군,715249,92747
2025-06,전라남도,장성군,715249,6494
2025-06,전라남도,장흥군,715249,4018
2025-06,전라남도,진도군,715249,66113
2025-06,전라남도,함평군,715249,9328
2025-06,전라남도,해남군,715249,25939
2025-06,전라남도,화순군,715249,7146
2025-06,전북특별자치도,고창군,267107,20625
2025-06,전북특별자치도,군산시,267107,85900
2025-06,전북특별자치도,김제시,267107,16037
2025-06,전북특별자치도,남원시,267107,11950
2025-06,전북특별자치도,무주군,267107,8915
2025-06,전북특별자치도,부안군,267107,29893
2025-06,전북특별자치도,순창군,267107,4642
2025-06,전북특별자치도,완주군,267107,20212
2025-06,전북특별자치도,익산시,267107,25340
2025-06,전북특별자치도,임실군,267107,4237
2025-06,전북특별자치도,장수군,267107,6202
2025-06,전북특별자치도,전주시,267107,46709
2025-06,전북특별자치도,정읍시,267107,12535
2025-06,전북특별자치도,진안군,267107,22816
2025-06,제주특별자치도,서귀포시,1367357,698525
2025-06,제주특별자치도,제주시,1367357,1072181
2025-06,충청남도,계룡시,378634,1976
2025-06,충청남도,공주시,378634,24405
2025-06,충청남도,금산군,378634,11100
2025-06,충청남도,논산시,378634,20262
2025-06,충청남도,당진시,378634,51365
2025-06,충청남도,보령시,378634,22659
2025-06,충청남도,부여군,378634,12233
2025-06,충청남도,서산시,378634,37489
2025-06,충청남도,서천군,378634,8368
2025-06,충청남도,아산시,378634,73191
2025-06,충청남도,예산군,378634,15194
2025-06,충청남도,천안시,378634,85363
2025-06,충청남도,청양군,378634,6492
2025-06,충청남도,태안군,378634,62538
2025-06,충청남도,홍성군,378634,12751
2025-06,충청북도,괴산군,253224,26132
2025-06,충청북도,단양군,253224,7562
2025-06,충청북도,보은군,253224,8456
2025-06,충청북도,영동군,253224,9202
2025-06,충청북도,옥천군,253224,8596
2025-06,충청북도,음성군,253224,44060
2025-06,충청북도,제천시,253224,18242
2025-06,충청북도,증평군,253224,4463
2025-06,충청북도,진천군,253224,25974
2025-06,충청북도,청주시,253224,89939
2025-06,충청북도,충주시,253224,33868
2025-07,강원특별자치도,강릉시,353097,36732
2025-07,강원특별자치도,고성군,353097,9648
2025-07,강원특별자치도,동해시,353097,16100
2025-07,강원특별자치도,삼척시,353097,22663
2025-07,강원특별자치도,속초시,353097,26515
2025-07,강원특별자치도,양구군,353097,15690
2025-07,강원특별자치도,양양군,353097,16653
2025-07,강원특별자치도,영월군,353097,5909
2025-07,강원특별자치도,원주시,353097,33434
2025-07,강원특별자치도,인제군,353097,18140
2025-07,강원특별자치도,정선군,353097,13761
2025-07,강원특별자치도,철원군,353097,8835
2025-07,강원특별자치도,춘천시,353097,72744
2025-07,강원특별자치도,태백시,353097,8310
2025-07,강원특별자치도,평창군,353097,30475
2025-07,강원특별자치도,홍천군,353097,47741
2025-07,강원특별자치도,화천군,353097,5559
2025-07,강원특별자치도,횡성군,353097,37752
2025-07,경기도,가평군,2650507,88611
2025-07,경기도,고양시,2650507,278258
2025-07,경기도,과천시,2650507,20006
2025-07,경기도,광명시,2650507,56548
2025-07,경기도,광주시,2650507,56263
2025-07,경기도,구리시,2650507,20859
2025-07,경기도,군포시,2650507,35461
2025-07,경기도,김포시,2650507,180025
2025-07,경기도,남양주시,2650507,71103
2025-07,경기도,동두천시,2650507,57415
2025-07,경기도,부천시,2650507,107241
2025-07,경기도,성남시,2650507,182121
2025-07,경기도,수원시,2650507,215956
2025-07,경기도,시흥시,2650507,123823
2025-07,경기도,안산시,2650507,252650
2025-07,경기도,안성시,2650507,62102
2025-07,경기도,안양시,2650507,65467
2025-07,경기도,양주시,2650507,41001
2025-07,경기도,양평군,2650507,27036
2025-07,경기도,여주시,2650507,43703
2025-07,경기도,연천군,2650507,7543
2025-07,경기도,오산시,2650507,37261
2025-07,경기도,용인시,2650507,212099
2025-07,경기도,의왕시,2650507,25502
2025-07,경기도,의정부시,2650507,33129
2025-07,경기도,이천시,2650507,50582
2025-07,경기도,파주시,2650507,136627
2025-07,경기도,평택시,2650507,360191
2025-07,경기도,포천시,2650507,49215
2025-07,경기도,하남시,2650507,40824
2025-07,경기도,화성시,2650507,251565
2025-07,경상남도,거제시,852885,200320
2025-07,경상남도,거창군,852885,6380
2025-07,경상남도,고성군,852885,11123
2025-07,경상남도,김해시,852885,129058
2025-07,경상남도,남해군,852885,44478
2025-07,경상남도,밀양시,852885,26594
2025-07,경상남도,사천시,852885,14296
2025-07,경상남도,산청군,852885,5505
2025-07,경상남도,양산시,852885,44350
2025-07,경상남도,의령군,852885,2902
2025-07,경상남도,진주시,852885,23264
2025-07,경상남도,창녕군,852885,12372
2025-07,경상남도,창원시,852885,287179
2025-07,경상남도,통영시,852885,171213
2025-07,경상남도,하동군,852885,6248
2025-07,경상남도,함안군,852885,15070
2025-07,경상남도,함양군,852885,6158
2025-07,경상남도,합천군,852885,4852
2025-07,경상북도,경산시,531200,40244
2025-07,경상북도,경주시,531200,121868
2025-07,경상북도,고령군,531200,7211
2025-07,경상북도,구미시,531200,42441
2025-07,경상북도,김천시,531200,27217
2025-07,경상북도,문경시,531200,14255
2025-07,경상북도,봉화군,531200,10488
2025-07,경상북도,상주시,531200,33053
2025-07,경상북도,성주군,531200,20985
2025-07,경상북도,안동시,531200,28631
2025-07,경상북도,영덕군,531200,21727
2025-07,경상북도,영양군,531200,7076
2025-07,경상북도,영주시,531200,12578
2025-07,경상북도,영천시,531200,19441
2025-07,경상북도,예천군,531200,5263
2025-07,경상북도,울릉군,531200,67599
2025-07,경상북도,울진군,531200,20763
2025-07,경상북도,의성군,531200,13115
2025-07,경상북도,청도군,531200,9825
2025-07,경상북도,청송군,531200,6157
2025-07,경상북도,칠곡군,531200,31342
2025-07,경상북도,포항시,531200,87155
2025-07,광주광역시,광산구,108483,43722
2025-07,광주광역시,남구,108483,10169
2025-07,광주광역시,동구,108483,12679
2025-07,광주광역시,북구,108483,28474
2025-07,광주광역시,서구,108483,45069
2025-07,경상북도,군위군,245848,7739
2025-07,대구광역시,남구,245848,18643
2025-07,대구광역시,달서구,245848,58567
2025-07,대구광역시,달성군,245848,36054
2025-07,대구광역시,동구,245848,92585
2025-07,대구광역시,북구,245848,34067
2025-07,대구광역시,서구,245848,14664
2025-07,대구광역시,수성구,245848,35600
2025-07,대구광역시,중구,245848,40897
2025-07,대전광역시,대덕구,117277,21438
2025-07,대전광역시,동구,117277,27354
2025-07,대전광역시,서구,117277,38013
2025-07,대전광역시,유성구,117277,57773
2025-07,대전광역시,중구,117277,18026
2025-07,부산광역시,강서구,1653914,663875
2025-07,부산광역시,금정구,1653914,37978
2025-07,부산광역시,기장군,1653914,183518
2025-07,부산광역시,남구,1653914,176245
2025-07,부산광역시,동구,1653914,224664
2025-07,부산광역시,동래구,1653914,28159
2025-07,부산광역시,부산진구,1653914,280124
2025-07,부산광역시,북구,1653914,25014
2025-07,부산광역시,사상구,1653914,68084
2025-07,부산광역시,사하구,1653914,153479
2025-07,부산광역시,서구,1653914,199505
2025-07,부산광역시,수영구,1653914,158336
2025-07,부산광역시,연제구,1653914,44139
2025-07,부산광역시,영도구,1653914,232213
2025-07,부산광역시,중구,1653914,269965
2025-07,부산광역시,해운대구,1653914,473911
2025-07,서울특별시,강남구,4781449,866918
2025-07,서울특별시,강동구,4781449,67881
2025-07,서울특별시,강북구,4781449,35752
2025-07,서울특별시,강서구,4781449,469535
2025-07,서울특별시,관악구,4781449,96062
2025-07,서울특별시,광진구,4781449,133247
2025-07,서울특별시,구로구,4781449,143464
2025-07,서울특별시,금천구,4781449,70750
2025-07,서울특별시,노원구,4781449,42950
2025-07,서울특별시,도봉구,4781449,23036
2025-07,서울특별시,동대문구,4781449,132181
2025-07,서울특별시,동작구,4781449,101920
2025-07,서울특별시,마포구,4781449,977658
2025-07,서울특별시,서대문구,4781449,330359
2025-07,서울특별시,서초구,4781449,408712
2025-07,서울특별시,성동구,4781449,379930
2025-07,서울특별시,성북구,4781449,103868
2025-07,서울특별시,송파구,4781449,319880
2025-07,서울특별시,양천구,4781449,59011
2025-07,서울특별시,영등포구,4781449,395042
2025-07,서울특별시,용산구,4781449,784590
2025-07,서울특별시,은평구,4781449,64805
2025-07,서울특별시,종로구,4781449,989534
2025-07,서울특별시,중구,4781449,2095709
2025-07,서울특별시,중랑구,4781449,38607
2025-07,세종특별자치시,세종특별자치시,87784,87784
2025-07,울산광역시,남구,386997,127795
2025-07,울산광역시,동구,386997,118781
2025-07,울산광역시,북구,386997,206634
2025-07,울산광역시,울주군,386997,87086
2025-07,울산광역시,중구,386997,14786
2025-07,인천광역시,강화군,2807118,49216
2025-07,인천광역시,계양구,2807118,75100
2025-07,인천광역시,남동구,2807118,100401
2025-07,인천광역시,동구,2807118,15197
2025-07,인천광역시,미추홀구,2807118,60429
2025-07,인천광역시,부평구,2807118,106142
2025-07,인천광역시,서구,2807118,153761
2025-07,인천광역시,연수구,2807118,189751
2025-07,인천광역시,옹진군,2807118,343751
2025-07,인천광역시,중구,2807118,2149995
2025-07,전라남도,강진군,833703,3961
2025-07,전라남도,고흥군,833703,15077
2025-07,전라남도,곡성군,833703,3273
2025-07,전라남도,광양시,833703,114021
2025-07,전라남도,구례군,833703,2122
2025-07,전라남도,나주시,833703,14401
2025-07,전라남도,담양군,833703,5930
2025-07,전라남도,목포시,833703,82121
2025-07,전라남도,무안군,833703,17511
2025-07,전라남도,보성군,833703,6013
2025-07,전라남도,순천시,833703,19027
2025-07,전라남도,신안군,833703,229095
2025-07,전라남도,여수시,833703,268887
2025-07,전라남도,영광군,833703,16073
2025-07,전라남도,영암군,833703,25871
2025-07,전라남도,완도군,833703,115458
2025-07,전라남도,장성군,833703,6918
2025-07,전라남도,장흥군,833703,5799
2025-07,전라남도,진도군,833703,84727
2025-07,전라남도,함평군,833703,8111
2025-07,전라남도,해남군,833703,40858
2025-07,전라남도,화순군,833703,6662
2025-07,전북특별자치도,고창군,272860,11715
2025-07,전북특별자치도,군산시,272860,98514
2025-07,전북특별자치도,김제시,272860,13294
2025-07,전북특별자치도,남원시,272860,11860
2025-07,전북특별자치도,무주군,272860,10359
2025-07,전북특별자치도,부안군,272860,31800
2025-07,전북특별자치도,순창군,272860,3289
2025-07,전북특별자치도,완주군,272860,22226
2025-07,전북특별자치도,익산시,272860,25866
2025-07,전북특별자치도,임실군,272860,3176
2025-07,전북특별자치도,장수군,272860,4821
2025-07,전북특별자치도,전주시,272860,54510
2025-07,전북특별자치도,정읍시,272860,15286
2025-07,전북특별자치도,진안군,272860,19569
2025-07,제주특별자치도,서귀포시,1857932,800189
2025-07,제주특별자치도,제주시,1857932,1473050
2025-07,충청남도,계룡시,440996,2014
2025-07,충청남도,공주시,440996,25644
2025-07,충청남도,금산군,440996,13518
2025-07,충청남도,논산시,440996,22609
2025-07,충청남도,당진시,440996,61413
2025-07,충청남도,보령시,440996,24598
2025-07,충청남도,부여군,440996,13456
2025-07,충청남도,서산시,440996,42373
2025-07,충청남도,서천군,440996,10030
2025-07,충청남도,아산시,440996,89358
2025-07,충청남도,예산군,440996,14466
2025-07,충청남도,천안시,440996,101543
2025-07,충청남도,청양군,440996,6990
2025-07,충청남도,태안군,440996,70530
2025-07,충청남도,홍성군,440996,11614
2025-07,충청북도,괴산군,343138,17913
2025-07,충청북도,단양군,343138,7535
2025-07,충청북도,보은군,343138,10054
2025-07,충청북도,영동군,343138,10191
2025-07,충청북도,옥천군,343138,10189
2025-07,충청북도,음성군,343138,49558
2025-07,충청북도,제천시,343138,27493
2025-07,충청북도,증평군,343138,5164
2025-07,충청북도,진천군,343138,58227
2025-07,충청북도,청주시,343138,139607
2025-07,충청북도,충주시,343138,33423
2025-08,강원특별자치도,강릉시,260102,33900
2025-08,강원특별자치도,고성군,260102,10582
2025-08,강원특별자치도,동해시,260102,14597
2025-08,강원특별자치도,삼척시,260102,18892
2025-08,강원특별자치도,속초시,260102,25177
2025-08,강원특별자치도,양구군,260102,6644
2025-08,강원특별자치도,양양군,260102,16678
2025-08,강원특별자치도,영월군,260102,4604
2025-08,강원특별자치도,원주시,260102,31596
2025-08,강원특별자치도,인제군,260102,13955
2025-08,강원특별자치도,정선군,260102,5848
2025-08,강원특별자치도,철원군,260102,5439
2025-08,강원특별자치도,춘천시,260102,54163
2025-08,강원특별자치도,태백시,260102,4972
2025-08,강원특별자치도,평창군,260102,22568
2025-08,강원특별자치도,홍천군,260102,33674
2025-08,강원특별자치도,화천군,260102,3091
2025-08,강원특별자치도,횡성군,260102,22396
2025-08,경기도,가평군,2195498,57214
2025-08,경기도,고양시,2195498,187252
2025-08,경기도,과천시,2195498,17456
2025-08,경기도,광명시,2195498,39377
2025-08,경기도,광주시,2195498,49897
2025-08,경기도,구리시,2195498,17789
2025-08,경기도,군포시,2195498,25897
2025-08,경기도,김포시,2195498,146627
2025-08,경기도,남양주시,2195498,59676
2025-08,경기도,동두천시,2195498,56069
2025-08,경기도,부천시,2195498,89630
2025-08,경기도,성남시,2195498,157882
2025-08,경기도,수원시,2195498,186687
2025-08,경기도,시흥시,2195498,104194
2025-08,경기도,안산시,2195498,214216
2025-08,경기도,안성시,2195498,52885
2025-08,경기도,안양시,2195498,48260
2025-08,경기도,양주시,2195498,36760
2025-08,경기도,양평군,2195498,22487
2025-08,경기도,여주시,2195498,33710
2025-08,경기도,연천군,2195498,6237
2025-08,경기도,오산시,2195498,33977
2025-08,경기도,용인시,2195498,174434
2025-08,경기도,의왕시,2195498,20630
2025-08,경기도,의정부시,2195498,32115
2025-08,경기도,이천시,2195498,45082
2025-08,경기도,파주시,2195498,100429
2025-08,경기도,평택시,2195498,344929
2025-08,경기도,포천시,2195498,42805
2025-08,경기도,하남시,2195498,32662
2025-08,경기도,화성시,2195498,218358
2025-08,경상남도,거제시,742188,174060
2025-08,경상남도,거창군,742188,4910
2025-08,경상남도,고성군,742188,10466
2025-08,경상남도,김해시,742188,102075
2025-08,경상남도,남해군,742188,41809
2025-08,경상남도,밀양시,742188,21629
2025-08,경상남도,사천시,742188,12719
2025-08,경상남도,산청군,742188,4500
2025-08,경상남도,양산시,742188,45553
2025-08,경상남도,의령군,742188,3458
2025-08,경상남도,진주시,742188,22293
2025-08,경상남도,창녕군,742188,9969
2025-08,경상남도,창원시,742188,255499
2025-08,경상남도,통영시,742188,143382
2025-08,경상남도,하동군,742188,7828
2025-08,경상남도,함안군,742188,14940
2025-08,경상남도,함양군,742188,5708
2025-08,경상남도,합천군,742188,4267
2025-08,경상북도,경산시,454401,42281
2025-08,경상북도,경주시,454401,124641
2025-08,경상북도,고령군,454401,6862
2025-08,경상북도,구미시,454401,37094
2025-08,경상북도,김천시,454401,16888
2025-08,경상북도,문경시,454401,11621
2025-08,경상북도,봉화군,454401,7403
2025-08,경상북도,상주시,454401,21599
2025-08,경상북도,성주군,454401,10191
2025-08,경상북도,안동시,454401,23014
2025-08,경상북도,영덕군,454401,19670
2025-08,경상북도,영양군,454401,8567
2025-08,경상북도,영주시,454401,9173
2025-08,경상북도,영천시,454401,18227
2025-08,경상북도,예천군,454401,6019
2025-08,경상북도,울릉군,454401,42109
2025-08,경상북도,울진군,454401,18818
2025-08,경상북도,의성군,454401,9015
2025-08,경상북도,청도군,454401,7936
2025-08,경상북도,청송군,454401,7380
2025-08,경상북도,칠곡군,454401,30237
2025-08,경상북도,포항시,454401,81384
2025-08,광주광역시,광산구,97993,44304
2025-08,광주광역시,남구,97993,9208
2025-08,광주광역시,동구,97993,10865
2025-08,광주광역시,북구,97993,25896
2025-08,광주광역시,서구,97993,38781
2025-08,경상북도,군위군,216590,6668
2025-08,대구광역시,남구,216590,18083
2025-08,대구광역시,달서구,216590,47925
2025-08,대구광역시,달성군,216590,32263
2025-08,대구광역시,동구,216590,80044
2025-08,대구광역시,북구,216590,38828
2025-08,대구광역시,서구,216590,13829
2025-08,대구광역시,수성구,216590,33154
2025-08,대구광역시,중구,216590,42206
2025-08,대전광역시,대덕구,105273,18617
2025-08,대전광역시,동구,105273,29137
2025-08,대전광역시,서구,105273,33679
2025-08,대전광역시,유성구,105273,45873
2025-08,대전광역시,중구,105273,17562
2025-08,부산광역시,강서구,1364638,514492
2025-08,부산광역시,금정구,1364638,38449
2025-08,부산광역시,기장군,1364638,169957
2025-08,부산광역시,남구,1364638,165652
2025-08,부산광역시,동구,1364638,216544
2025-08,부산광역시,동래구,1364638,22790
2025-08,부산광역시,부산진구,1364638,251597
2025-08,부산광역시,북구,1364638,21752
2025-08,부산광역시,사상구,1364638,58641
2025-08,부산광역시,사하구,1364638,133753
2025-08,부산광역시,서구,1364638,197006
2025-08,부산광역시,수영구,1364638,146613
2025-08,부산광역시,연제구,1364638,37531
2025-08,부산광역시,영도구,1364638,209598
2025-08,부산광역시,중구,1364638,244930
2025-08,부산광역시,해운대구,1364638,417808
2025-08,서울특별시,강남구,3997109,703159
2025-08,서울특별시,강동구,3997109,57636
2025-08,서울특별시,강북구,3997109,31158
2025-08,서울특별시,강서구,3997109,354534
2025-08,서울특별시,관악구,3997109,82744
2025-08,서울특별시,광진구,3997109,133477
2025-08,서울특별시,구로구,3997109,127794
2025-08,서울특별시,금천구,3997109,66349
2025-08,서울특별시,노원구,3997109,34478
2025-08,서울특별시,도봉구,3997109,19800
2025-08,서울특별시,동대문구,3997109,126599
2025-08,서울특별시,동작구,3997109,91522
2025-08,서울특별시,마포구,3997109,837571
2025-08,서울특별시,서대문구,3997109,275548
2025-08,서울특별시,서초구,3997109,338737
2025-08,서울특별시,성동구,3997109,332147
2025-08,서울특별시,성북구,3997109,95210
2025-08,서울특별시,송파구,3997109,276072
2025-08,서울특별시,양천구,3997109,46294
2025-08,서울특별시,영등포구,3997109,338036
2025-08,서울특별시,용산구,3997109,692218
2025-08,서울특별시,은평구,3997109,55464
2025-08,서울특별시,종로구,3997109,867417
2025-08,서울특별시,중구,3997109,1797096
2025-08,서울특별시,중랑구,3997109,35657
2025-08,세종특별자치시,세종특별자치시,42764,42764
2025-08,울산광역시,남구,321701,110398
2025-08,울산광역시,동구,321701,109340
2025-08,울산광역시,북구,321701,166017
2025-08,울산광역시,울주군,321701,77292
2025-08,울산광역시,중구,321701,13845
2025-08,인천광역시,강화군,2169473,27779
2025-08,인천광역시,계양구,2169473,55168
2025-08,인천광역시,남동구,2169473,80862
2025-08,인천광역시,동구,2169473,12047
2025-08,인천광역시,미추홀구,2169473,54813
2025-08,인천광역시,부평구,2169473,105573
2025-08,인천광역시,서구,2169473,120506
2025-08,인천광역시,연수구,2169473,171433
2025-08,인천광역시,옹진군,2169473,228577
2025-08,인천광역시,중구,2169473,1656407
2025-08,전라남도,강진군,698671,3136
2025-08,전라남도,고흥군,698671,13876
2025-08,전라남도,곡성군,698671,2085
2025-08,전라남도,광양시,698671,82240
2025-08,전라남도,구례군,698671,1793
2025-08,전라남도,나주시,698671,13204
2025-08,전라남도,담양군,698671,5000
2025-08,전라남도,목포시,698671,58734
2025-08,전라남도,무안군,698671,11439
2025-08,전라남도,보성군,698671,4939
2025-08,전라남도,순천시,698671,17668
2025-08,전라남도,신안군,698671,237348
2025-08,전라남도,여수시,698671,214338
2025-08,전라남도,영광군,698671,12172
2025-08,전라남도,영암군,698671,24683
2025-08,전라남도,완도군,698671,99335
2025-08,전라남도,장성군,698671,6485
2025-08,전라남도,장흥군,698671,5004
2025-08,전라남도,진도군,698671,85099
2025-08,전라남도,함평군,698671,6623
2025-08,전라남도,해남군,698671,35609
2025-08,전라남도,화순군,698671,4349
2025-08,전북특별자치도,고창군,220621,8943
2025-08,전북특별자치도,군산시,220621,83147
2025-08,전북특별자치도,김제시,220621,11134
2025-08,전북특별자치도,남원시,220621,9612
2025-08,전북특별자치도,무주군,220621,7261
2025-08,전북특별자치도,부안군,220621,23468
2025-08,전북특별자치도,순창군,220621,1819
2025-08,전북특별자치도,완주군,220621,19143
2025-08,전북특별자치도,익산시,220621,24570
2025-08,전북특별자치도,임실군,220621,2903
2025-08,전북특별자치도,장수군,220621,2843
2025-08,전북특별자치도,전주시,220621,50001
2025-08,전북특별자치도,정읍시,220621,11276
2025-08,전북특별자치도,진안군,220621,7272
2025-08,제주특별자치도,서귀포시,1625049,740586
2025-08,제주특별자치도,제주시,1625049,1315832
2025-08,충청남도,계룡시,399117,4379
2025-08,충청남도,공주시,399117,25086
2025-08,충청남도,금산군,399117,13682
2025-08,충청남도,논산시,399117,23936
2025-08,충청남도,당진시,399117,50610
2025-08,충청남도,보령시,399117,20976
2025-08,충청남도,부여군,399117,10139
2025-08,충청남도,서산시,399117,33933
2025-08,충청남도,서천군,399117,14167
2025-08,충청남도,아산시,399117,85495
2025-08,충청남도,예산군,399117,15610
2025-08,충청남도,천안시,399117,87585
2025-08,충청남도,청양군,399117,6080
2025-08,충청남도,태안군,399117,57751
2025-08,충청남도,홍성군,399117,10806
2025-08,충청북도,괴산군,258732,15153
2025-08,충청북도,단양군,258732,5623
2025-08,충청북도,보은군,258732,8288
2025-08,충청북도,영동군,258732,8534
2025-08,충청북도,옥천군,258732,7889
2025-08,충청북도,음성군,258732,43738
2025-08,충청북도,제천시,258732,12036
2025-08,충청북도,증평군,258732,4627
2025-08,충청북도,진천군,258732,28034
2025-08,충청북도,청주시,258732,122925
2025-08,충청북도,충주시,258732,24535
2025-09,강원특별자치도,강릉시,227229,22956
2025-09,강원특별자치도,고성군,227229,14054
2025-09,강원특별자치도,동해시,227229,12187
2025-09,강원특별자치도,삼척시,227229,24118
2025-09,강원특별자치도,속초시,227229,26702
2025-09,강원특별자치도,양구군,227229,2591
2025-09,강원특별자치도,양양군,227229,11930
2025-09,강원특별자치도,영월군,227229,3713
2025-09,강원특별자치도,원주시,227229,32097
2025-09,강원특별자치도,인제군,227229,7238
2025-09,강원특별자치도,정선군,227229,4367
2025-09,강원특별자치도,철원군,227229,3461
2025-09,강원특별자치도,춘천시,227229,68886
2025-09,강원특별자치도,태백시,227229,3263
2025-09,강원특별자치도,평창군,227229,14151
2025-09,강원특별자치도,홍천군,227229,18730
2025-09,강원특별자치도,화천군,227229,2396
2025-09,강원특별자치도,횡성군,227229,9493
2025-09,경기도,가평군,2009029,57706
2025-09,경기도,고양시,2009029,206443
2025-09,경기도,과천시,2009029,13575
2025-09,경기도,광명시,2009029,33118
2025-09,경기도,광주시,2009029,42155
2025-09,경기도,구리시,2009029,15489
2025-09,경기도,군포시,2009029,24461
2025-09,경기도,김포시,2009029,135605
2025-09,경기도,남양주시,2009029,51136
2025-09,경기도,동두천시,2009029,30931
2025-09,경기도,부천시,2009029,86787
2025-09,경기도,성남시,2009029,146800
2025-09,경기도,수원시,2009029,184172
2025-09,경기도,시흥시,2009029,91659
2025-09,경기도,안산시,2009029,187995
2025-09,경기도,안성시,2009029,53351
2025-09,경기도,안양시,2009029,45022
2025-09,경기도,양주시,2009029,30870
2025-09,경기도,양평군,2009029,16667
2025-09,경기도,여주시,2009029,26846
2025-09,경기도,연천군,2009029,4771
2025-09,경기도,오산시,2009029,31182
2025-09,경기도,용인시,2009029,169155
2025-09,경기도,의왕시,2009029,19936
2025-09,경기도,의정부시,2009029,37914
2025-09,경기도,이천시,2009029,38451
2025-09,경기도,파주시,2009029,105946
2025-09,경기도,평택시,2009029,304287
2025-09,경기도,포천시,2009029,28976
2025-09,경기도,하남시,2009029,26474
2025-09,경기도,화성시,2009029,199352
2025-09,경상남도,거제시,717011,163835
2025-09,경상남도,거창군,717011,5269
2025-09,경상남도,고성군,717011,11675
2025-09,경상남도,김해시,717011,92171
2025-09,경상남도,남해군,717011,36268
2025-09,경상남도,밀양시,717011,24921
2025-09,경상남도,사천시,717011,12160
2025-09,경상남도,산청군,717011,4766
2025-09,경상남도,양산시,717011,42416
2025-09,경상남도,의령군,717011,4742
2025-09,경상남도,진주시,717011,27217
2025-09,경상남도,창녕군,717011,11414
2025-09,경상남도,창원시,717011,259620
2025-09,경상남도,통영시,717011,125089
2025-09,경상남도,하동군,717011,7076
2025-09,경상남도,함안군,717011,15725
2025-09,경상남도,함양군,717011,4292
2025-09,경상남도,합천군,717011,4384
2025-09,경상북도,경산시,493537,97380
2025-09,경상북도,경주시,493537,131223
2025-09,경상북도,고령군,493537,8051
2025-09,경상북도,구미시,493537,48747
2025-09,경상북도,김천시,493537,17334
2025-09,경상북도,문경시,493537,11782
2025-09,경상북도,봉화군,493537,6596
2025-09,경상북도,상주시,493537,17137
2025-09,경상북도,성주군,493537,9974
2025-09,경상북도,안동시,493537,22535
2025-09,경상북도,영덕군,493537,17911
2025-09,경상북도,영양군,493537,4960
2025-09,경상북도,영주시,493537,10711
2025-09,경상북도,영천시,493537,19191
2025-09,경상북도,예천군,493537,5022
2025-09,경상북도,울릉군,493537,36960
2025-09,경상북도,울진군,493537,17650
2025-09,경상북도,의성군,493537,7161
2025-09,경상북도,청도군,493537,7584
2025-09,경상북도,청송군,493537,6192
2025-09,경상북도,칠곡군,493537,32055
2025-09,경상북도,포항시,493537,58851
2025-09,광주광역시,광산구,102792,43472
2025-09,광주광역시,남구,102792,13610
2025-09,광주광역시,동구,102792,13112
2025-09,광주광역시,북구,102792,31789
2025-09,광주광역시,서구,102792,34141
2025-09,경상북도,군위군,199376,5211
2025-09,대구광역시,남구,199376,16576
2025-09,대구광역시,달서구,199376,51764
2025-09,대구광역시,달성군,199376,28575
2025-09,대구광역시,동구,199376,60130
2025-09,대구광역시,북구,199376,41103
2025-09,대구광역시,서구,199376,12523
2025-09,대구광역시,수성구,199376,31365
